age,'workclass','fnlwgt','education','education-num','marital-status','occupation','relationship','race','sex','capital-gain','capital-loss','hours-per-week','native-country','income'
52,'Local-gov',152795,'HS-grad',9,'Married-civ-spouse','Protective-serv','Husband','White','Male',0,0,52,'United-States','>50K'
25,'Private',264012,'Bachelors',13,'Married-civ-spouse','Adm-clerical','Husband','White','Male',0,0,45,'United-States','>50K'
46,'Private',156926,'Some-college',10,'Married-civ-spouse','Exec-managerial','Husband','White','Male',0,0,60,'United-States','>50K'
58,'Private',201112,'Some-college',10,'Divorced','Adm-clerical','Not-in-family','Black','Female',0,0,55,'United-States','>50K'
31,'Private',184307,'Some-college',10,'Married-civ-spouse','Exec-managerial','Husband','White','Male',0,0,50,'Jamaica','>50K'
34,'Private',123270,'HS-grad',9,'Married-civ-spouse','Craft-repair','Husband','White','Male',0,0,40,'United-States','>50K'
47,'Private',114459,'HS-grad',9,'Married-civ-spouse','Sales','Husband','White','Male',0,0,40,'United-States','>50K'
52,'Private',38795,'HS-grad',9,'Divorced','Craft-repair','Not-in-family','White','Male',0,0,40,'United-States','>50K'
40,'Private',377322,'HS-grad',9,'Married-civ-spouse','Craft-repair','Husband','Black','Male',0,0,40,'United-States','>50K'
30,'Private',167990,'Prof-school',15,'Married-civ-spouse','Prof-specialty','Husband','White','Male',0,0,60,'United-States','>50K'
43,'Local-gov',163434,'Bachelors',13,'Married-civ-spouse','Protective-serv','Husband','White','Male',0,0,55,'United-States','>50K'
40,'Local-gov',319271,'Masters',14,'Married-civ-spouse','Exec-managerial','Husband','White','Male',0,0,60,'United-States','>50K'
39,'Private',344743,'Some-college',10,'Married-civ-spouse','Adm-clerical','Own-child','Black','Female',0,0,50,'United-States','>50K'
31,'Private',84154,'Some-college',10,'Married-civ-spouse','Sales','Husband','White','Male',0,0,38,'United-States','>50K'
35,'Private',187089,'Assoc-voc',11,'Married-civ-spouse','Exec-managerial','Wife','White','Female',0,0,42,'United-States','>50K'
42,'Self-emp-inc',188615,'Bachelors',13,'Married-civ-spouse','Sales','Husband','White','Male',0,0,60,'United-States','>50K'
46,'Federal-gov',212120,'Assoc-voc',11,'Married-civ-spouse','Adm-clerical','Husband','White','Male',0,0,40,'United-States','>50K'
57,'Local-gov',170066,'HS-grad',9,'Married-civ-spouse','Transport-moving','Husband','White','Male',0,0,25,'United-States','>50K'
42,'Private',185602,'HS-grad',9,'Married-civ-spouse','Exec-managerial','Wife','White','Female',0,0,40,'United-States','>50K'
43,'Private',350661,'Prof-school',15,'Separated','Tech-support','Not-in-family','White','Male',0,0,50,'Columbia','>50K'
54,'Local-gov',137691,'HS-grad',9,'Married-civ-spouse','Craft-repair','Husband','White','Male',0,0,40,'United-States','>50K'
46,'State-gov',27802,'Assoc-acdm',12,'Married-civ-spouse','Tech-support','Husband','White','Male',0,0,38,'United-States','>50K'
40,'Private',178983,'HS-grad',9,'Married-civ-spouse','Adm-clerical','Wife','White','Female',0,0,30,'United-States','>50K'
45,'Private',172822,'HS-grad',9,'Married-civ-spouse','Machine-op-inspct','Husband','White','Male',0,0,52,'United-States','>50K'
44,'Federal-gov',243636,'Assoc-voc',11,'Married-civ-spouse','Craft-repair','Husband','White','Male',0,0,40,'United-States','>50K'
30,'Private',78980,'Assoc-voc',11,'Married-civ-spouse','Machine-op-inspct','Husband','White','Male',0,0,40,'United-States','>50K'
48,'Self-emp-not-inc',383384,'HS-grad',9,'Married-civ-spouse','Craft-repair','Husband','White','Male',0,0,40,'United-States','>50K'
53,'Private',139671,'Some-college',10,'Married-civ-spouse','Craft-repair','Husband','White','Male',0,0,40,'United-States','>50K'
50,'Federal-gov',159670,'HS-grad',9,'Married-civ-spouse','Adm-clerical','Husband','White','Male',0,0,40,'United-States','>50K'
38,'Federal-gov',325538,'Prof-school',15,'Married-civ-spouse','Prof-specialty','Husband','White','Male',0,0,50,'United-States','>50K'
25,'Self-emp-not-inc',136450,'Assoc-acdm',12,'Married-civ-spouse','Adm-clerical','Wife','White','Female',0,0,35,'United-States','>50K'
48,'Self-emp-not-inc',104790,'11th',7,'Married-civ-spouse','Farming-fishing','Husband','White','Male',0,0,50,'United-States','>50K'
47,'Private',76034,'Some-college',10,'Married-civ-spouse','Other-service','Husband','White','Male',0,0,57,'United-States','>50K'
36,'Self-emp-inc',186035,'Some-college',10,'Married-civ-spouse','Sales','Husband','White','Male',0,0,60,'United-States','>50K'
39,'Local-gov',170382,'Masters',14,'Married-civ-spouse','Prof-specialty','Wife','White','Female',0,0,50,'England','>50K'
28,'Local-gov',213195,'Assoc-acdm',12,'Married-civ-spouse','Adm-clerical','Wife','White','Female',0,0,40,'United-States','>50K'
54,'Private',165278,'Some-college',10,'Married-civ-spouse','Exec-managerial','Husband','White','Male',0,0,40,'United-States','>50K'
43,'Self-emp-not-inc',292175,'Masters',14,'Divorced','Exec-managerial','Unmarried','White','Female',0,0,45,'United-States','>50K'
42,'Federal-gov',132125,'Bachelors',13,'Married-civ-spouse','Exec-managerial','Husband','White','Male',0,0,52,'United-States','>50K'
34,'State-gov',216283,'Bachelors',13,'Married-civ-spouse','Prof-specialty','Wife','White','Female',0,0,45,'United-States','>50K'
35,'Private',287548,'Some-college',10,'Married-civ-spouse','Sales','Husband','White','Male',0,0,55,'United-States','>50K'
39,'Private',203204,'Assoc-acdm',12,'Married-civ-spouse','Adm-clerical','Wife','White','Female',0,0,25,'United-States','>50K'
47,'State-gov',118447,'Bachelors',13,'Married-civ-spouse','Prof-specialty','Husband','White','Male',0,0,60,'United-States','>50K'
40,'Local-gov',99679,'Prof-school',15,'Never-married','Exec-managerial','Not-in-family','White','Male',0,0,60,'United-States','>50K'
41,'Private',170866,'Bachelors',13,'Married-civ-spouse','Exec-managerial','Husband','White','Male',0,0,50,'United-States','>50K'
43,'Private',60001,'Bachelors',13,'Divorced','Sales','Unmarried','White','Male',0,0,44,'United-States','>50K'
30,'Federal-gov',295010,'Bachelors',13,'Never-married','Protective-serv','Not-in-family','White','Female',0,0,60,'United-States','>50K'
48,'Private',216999,'HS-grad',9,'Married-civ-spouse','Craft-repair','Husband','White','Male',0,0,40,'United-States','>50K'
61,'Private',232308,'HS-grad',9,'Married-civ-spouse','Transport-moving','Husband','White','Male',0,0,45,'United-States','>50K'
40,'Private',442045,'Some-college',10,'Married-civ-spouse','Prof-specialty','Husband','White','Male',0,0,40,'United-States','>50K'
27,'Private',234664,'Some-college',10,'Married-civ-spouse','Prof-specialty','Husband','White','Male',0,0,40,'United-States','>50K'
33,'Private',176992,'Some-college',10,'Married-civ-spouse','Craft-repair','Husband','White','Male',0,0,40,'United-States','>50K'
31,'Federal-gov',166626,'HS-grad',9,'Married-civ-spouse','Adm-clerical','Husband','White','Male',0,0,40,'United-States','>50K'
48,'Self-emp-inc',148995,'Bachelors',13,'Divorced','Sales','Not-in-family','White','Male',0,0,60,'United-States','>50K'
51,'Private',205884,'Some-college',10,'Married-civ-spouse','Tech-support','Wife','White','Female',0,0,40,'United-States','>50K'
41,'Private',112283,'HS-grad',9,'Married-civ-spouse','Craft-repair','Husband','White','Male',0,0,60,'United-States','>50K'
57,'Private',41762,'HS-grad',9,'Married-civ-spouse','Craft-repair','Husband','Asian-Pac-Islander','Male',0,0,40,'South','>50K'
51,'Private',24185,'Bachelors',13,'Married-civ-spouse','Craft-repair','Husband','White','Male',0,0,40,'United-States','>50K'
54,'Private',53833,'5th-6th',3,'Married-civ-spouse','Transport-moving','Husband','White','Male',0,0,40,'United-States','>50K'
42,'Local-gov',121012,'Some-college',10,'Married-civ-spouse','Exec-managerial','Husband','White','Male',0,0,45,'United-States','>50K'
36,'Private',354078,'Bachelors',13,'Married-civ-spouse','Prof-specialty','Husband','White','Male',0,0,60,'United-States','>50K'
43,'Private',102180,'Masters',14,'Married-civ-spouse','Exec-managerial','Husband','White','Male',0,0,50,'United-States','>50K'
41,'Private',116825,'Masters',14,'Married-civ-spouse','Prof-specialty','Husband','White','Male',0,0,55,'United-States','>50K'
32,'Private',80058,'11th',7,'Divorced','Sales','Not-in-family','White','Male',0,0,43,'United-States','>50K'
50,'Private',269095,'Bachelors',13,'Divorced','Exec-managerial','Unmarried','White','Female',0,0,40,'United-States','>50K'
34,'Private',379798,'Masters',14,'Married-civ-spouse','Exec-managerial','Husband','White','Male',0,0,40,'United-States','>50K'
49,'Local-gov',186539,'Masters',14,'Married-civ-spouse','Protective-serv','Husband','White','Male',0,0,40,'United-States','>50K'
59,'Federal-gov',293971,'Some-college',10,'Married-civ-spouse','Tech-support','Husband','White','Male',0,0,40,'United-States','>50K'
33,'Local-gov',198183,'Bachelors',13,'Never-married','Prof-specialty','Not-in-family','White','Female',0,0,50,'United-States','>50K'
37,'Private',254973,'HS-grad',9,'Married-civ-spouse','Handlers-cleaners','Wife','White','Female',0,0,40,'United-States','>50K'
38,'Private',186325,'Some-college',10,'Married-civ-spouse','Exec-managerial','Wife','White','Female',0,0,38,'United-States','>50K'
66,'Private',201197,'Bachelors',13,'Married-civ-spouse','Prof-specialty','Husband','White','Male',0,0,45,'United-States','>50K'
37,'Private',204145,'Assoc-voc',11,'Married-civ-spouse','Craft-repair','Husband','White','Male',0,0,45,'United-States','>50K'
45,'Private',102096,'Bachelors',13,'Married-civ-spouse','Exec-managerial','Husband','White','Male',0,0,40,'United-States','>50K'
47,'Self-emp-not-inc',26145,'Assoc-voc',11,'Married-civ-spouse','Sales','Husband','White','Male',0,0,40,'United-States','>50K'
30,'Local-gov',131568,'Bachelors',13,'Married-civ-spouse','Prof-specialty','Husband','White','Male',0,0,40,'United-States','>50K'
51,'State-gov',172281,'Bachelors',13,'Married-civ-spouse','Exec-managerial','Husband','White','Male',0,0,35,'United-States','>50K'
57,'Private',112840,'Masters',14,'Married-civ-spouse','Prof-specialty','Husband','White','Male',0,0,55,'United-States','>50K'
47,'Self-emp-not-inc',119199,'Some-college',10,'Married-civ-spouse','Adm-clerical','Wife','White','Female',0,0,35,'United-States','>50K'
36,'Private',68273,'Bachelors',13,'Married-civ-spouse','Sales','Husband','White','Male',0,0,40,'United-States','>50K'
35,'Private',179668,'Some-college',10,'Married-civ-spouse','Prof-specialty','Husband','White','Male',0,0,40,'United-States','>50K'
34,'Private',144949,'10th',6,'Married-civ-spouse','Craft-repair','Husband','White','Male',0,0,45,'United-States','>50K'
35,'Private',188888,'Bachelors',13,'Never-married','Sales','Not-in-family','White','Male',0,0,40,'United-States','>50K'
38,'Local-gov',73715,'Some-college',10,'Married-civ-spouse','Protective-serv','Husband','White','Male',0,0,60,'United-States','>50K'
36,'Private',415578,'Some-college',10,'Married-civ-spouse','Craft-repair','Husband','White','Male',0,0,40,'United-States','>50K'
52,'Self-emp-not-inc',44728,'Some-college',10,'Married-civ-spouse','Sales','Husband','White','Male',0,0,55,'United-States','>50K'
41,'Private',42563,'Bachelors',13,'Married-civ-spouse','Tech-support','Wife','White','Female',0,0,25,'United-States','>50K'
53,'State-gov',58913,'Masters',14,'Married-civ-spouse','Exec-managerial','Husband','White','Male',0,0,42,'United-States','>50K'
33,'Private',196385,'Masters',14,'Married-civ-spouse','Prof-specialty','Husband','White','Male',0,0,37,'United-States','>50K'
39,'Private',288551,'Some-college',10,'Married-civ-spouse','Craft-repair','Husband','Black','Male',0,0,52,'United-States','>50K'
43,'Federal-gov',287008,'Masters',14,'Married-civ-spouse','Protective-serv','Husband','White','Male',0,0,35,'United-States','>50K'
32,'Private',206609,'Bachelors',13,'Married-civ-spouse','Exec-managerial','Husband','White','Male',0,0,60,'United-States','>50K'
59,'Federal-gov',100931,'HS-grad',9,'Married-civ-spouse','Adm-clerical','Husband','White','Male',0,0,40,'United-States','>50K'
32,'Local-gov',127651,'HS-grad',9,'Married-civ-spouse','Craft-repair','Husband','White','Male',0,0,40,'United-States','>50K'
42,'Self-emp-not-inc',198692,'Some-college',10,'Married-civ-spouse','Craft-repair','Husband','White','Male',0,0,45,'United-States','>50K'
42,'Private',280167,'Masters',14,'Married-civ-spouse','Prof-specialty','Husband','White','Male',0,0,40,'United-States','>50K'
31,'Federal-gov',206823,'Bachelors',13,'Divorced','Protective-serv','Not-in-family','White','Male',0,0,50,'United-States','>50K'
52,'Federal-gov',221532,'Bachelors',13,'Married-civ-spouse','Protective-serv','Husband','White','Male',0,0,45,'United-States','>50K'
54,'Private',117674,'Masters',14,'Married-civ-spouse','Prof-specialty','Husband','White','Male',0,0,40,'United-States','>50K'
39,'Private',83893,'HS-grad',9,'Married-civ-spouse','Adm-clerical','Husband','White','Male',0,0,40,'United-States','>50K'
32,'Private',53277,'Masters',14,'Married-civ-spouse','Exec-managerial','Husband','White','Male',0,0,60,'United-States','>50K'
50,'Private',107265,'HS-grad',9,'Married-civ-spouse','Transport-moving','Husband','White','Male',0,0,50,'United-States','>50K'
37,'Private',360743,'Some-college',10,'Married-civ-spouse','Handlers-cleaners','Husband','Black','Male',0,0,40,'United-States','>50K'
48,'Local-gov',334409,'Bachelors',13,'Married-civ-spouse','Prof-specialty','Wife','White','Female',0,0,50,'United-States','>50K'
55,'Private',141326,'HS-grad',9,'Married-civ-spouse','Craft-repair','Husband','White','Male',0,0,40,'United-States','>50K'
24,'Private',145964,'Bachelors',13,'Never-married','Exec-managerial','Unmarried','White','Male',0,0,40,'United-States','>50K'
28,'Private',37359,'Bachelors',13,'Married-civ-spouse','Sales','Husband','White','Male',0,0,60,'United-States','>50K'
56,'Private',200235,'Assoc-voc',11,'Married-civ-spouse','Craft-repair','Husband','White','Male',0,0,48,'United-States','>50K'
31,'Private',164190,'Some-college',10,'Married-civ-spouse','Prof-specialty','Husband','White','Male',0,0,50,'United-States','>50K'
28,'Self-emp-inc',31717,'HS-grad',9,'Married-civ-spouse','Exec-managerial','Husband','White','Male',0,0,45,'United-States','>50K'
44,'State-gov',167265,'Masters',14,'Married-civ-spouse','Prof-specialty','Husband','White','Male',0,0,60,'United-States','>50K'
34,'Federal-gov',436341,'Some-college',10,'Married-AF-spouse','Adm-clerical','Wife','White','Female',0,0,40,'United-States','>50K'
49,'Private',204629,'Bachelors',13,'Married-civ-spouse','Exec-managerial','Husband','White','Male',0,0,40,'United-States','>50K'
41,'Self-emp-inc',94113,'Prof-school',15,'Married-civ-spouse','Prof-specialty','Husband','White','Male',0,0,60,'United-States','>50K'
66,'Self-emp-not-inc',182470,'Prof-school',15,'Married-civ-spouse','Prof-specialty','Husband','White','Male',0,0,25,'United-States','>50K'
53,'Local-gov',204447,'Masters',14,'Married-civ-spouse','Exec-managerial','Husband','White','Male',0,0,43,'United-States','>50K'
31,'Self-emp-not-inc',204052,'HS-grad',9,'Married-civ-spouse','Craft-repair','Husband','White','Male',0,0,40,'United-States','>50K'
30,'Private',403433,'Bachelors',13,'Never-married','Prof-specialty','Not-in-family','Black','Male',0,0,50,'United-States','>50K'
34,'Private',159255,'HS-grad',9,'Married-civ-spouse','Exec-managerial','Husband','White','Male',0,0,60,'United-States','>50K'
36,'Private',211022,'Assoc-voc',11,'Divorced','Prof-specialty','Not-in-family','White','Male',0,0,40,'United-States','>50K'
59,'Local-gov',420537,'HS-grad',9,'Married-civ-spouse','Adm-clerical','Wife','White','Female',0,0,38,'United-States','>50K'
26,'Private',173992,'Some-college',10,'Married-civ-spouse','Craft-repair','Husband','White','Male',0,0,45,'United-States','>50K'
37,'Private',40955,'Prof-school',15,'Married-civ-spouse','Prof-specialty','Husband','White','Male',0,0,50,'United-States','>50K'
40,'Local-gov',218995,'Some-college',10,'Married-civ-spouse','Exec-managerial','Husband','White','Male',0,0,42,'United-States','>50K'
42,'Local-gov',213019,'Masters',14,'Never-married','Prof-specialty','Not-in-family','White','Female',0,0,40,'United-States','>50K'
46,'Private',155489,'Masters',14,'Married-civ-spouse','Exec-managerial','Husband','White','Male',0,0,50,'United-States','>50K'
36,'Private',336595,'HS-grad',9,'Married-civ-spouse','Exec-managerial','Husband','White','Male',0,0,50,'United-States','>50K'
53,'Private',157069,'Assoc-acdm',12,'Married-civ-spouse','Machine-op-inspct','Husband','White','Male',0,0,40,'United-States','>50K'
61,'State-gov',124971,'Doctorate',16,'Married-civ-spouse','Prof-specialty','Husband','White','Male',0,0,40,'United-States','>50K'
36,'Private',199346,'Masters',14,'Married-civ-spouse','Prof-specialty','Wife','White','Female',0,0,50,'United-States','>50K'
48,'Private',186172,'Bachelors',13,'Married-civ-spouse','Exec-managerial','Husband','White','Male',0,0,45,'United-States','>50K'
